sentence,comment,score,ratio
일반 중화요리집과 다르게 깔끔하고 모던한 카페 스타일 인테리어와 좋은 음악👍친절하신 사장님과 직원분들음식 하나하나가 매우 담백하고 재료 본연의 맛을 잘 표현 해주네요^^양도 충분하고 요리 가격이 생각보다 싸서 놀랐습니다.집 근처는 아니지만 운전해서 간 보람 있는 저녁식사 였습니다🙏,"['일반', '중화요리', '집', '과', '다르게', '깔끔하고', '모던', '한', '카페', '스타일', '인테리어', '와', '좋은', '음악', '친절하신', '사장', '님', '과', '직원', '분들', '음식', '하나', '하나', '가', '매우', '담백하고', '재료', '본연', '의', '맛', '을', '잘', '표현', '해주네요', '양도', '충분하고', '요리', '가격', '이', '생각', '보다', '싸서', '놀랐습니다', '집', '근처', '는', '아니지만', '운전', '해서', '간', '보람', '있는', '저녁식사', '였습니다']",10.353251101370546,3.79
포장해서 먹었는데 포장이 넘 깔끔하네요 비빔만두 맛있어요 맛은 개취니까 한번쯤 가보셔도 될듯해요,"['포장', '해서', '먹었는데', '포장', '이', '넘', '깔끔하네요', '비빔', '만두', '맛있어요', '맛', '은', '개취', '니까', '한번', '쯤', '가보셔도', '될듯', '해', '요']",-6.26191367303301,-2.72
음식이 맛있고 직원도 친절하고 실내 인테리어도 깔끔해요,"['음식', '이', '맛있고', '직원', '도', '친절하고', '실내', '인테리어', '도', '깔끔해요']",1.2251365657101985,0.61
"중국이 비열한🤬 올림픽을 한번 더 개최하더라도 살아남을 수 있는 경쟁력을 가진 중식당 ㅎㅎ판다는 귀엽고 판커신은 안귀여움😡- 올림픽 과몰입자 손님""","['중국', '이', '비열한', '올림픽', '을', '한번', '더', '개최', '하더라도', '살아남을', '수', '있는', '경쟁력', '을', '가진', '중식', '당', '판다', '는', '귀엽고', '판커신', '은', '안', '귀여', '움', '올림픽', '과', '몰입', '자', '손님']",-6.938991921618695,-2.8
73,['73'],0.0,0.0
"""칼국수 하나 주문 했습니다♡국물이 진하고 맛있었구요 ㅎㅎ 사리하고 밥을 추가로 먹을수 있어서 좋았습니다^^왜 유명한지 알겠더라구요^^ 굿굿♡","['칼국수', '하나', '주문', '했습니다', '국물', '이', '진하고', '맛있었구요', '사리', '하고', '밥', '을', '추가', '로', '먹을수', '있어서', '좋았습니다', '왜', '유명한지', '알겠더라구요', '굿굿']",0.8212628620050129,0.35
컬국수 면이 부들부들하고 국물이 진해서 맛있어요 김치는 마늘향과 맛이 강한 편이고 사실 먹을땐 그렇게 엄청 맛있다까지는 아니었는데 시간이 지날수록 생각나는 묘한 매력이 있습니다,"['컬', '국수', '면', '이', '부들부들하고', '국물', '이', '진해서', '맛있어요', '김치', '는', '마늘', '향', '과', '맛', '이', '강한', '편이', '고', '사실', '먹을', '땐', '그렇게', '엄청', '맛있다까지는', '아니었는데', '시간', '이', '지날수록', '생각나는', '묘', '한', '매력', '이', '있습니다']",-0.14954806575820268,-0.06
"둘이서 칼국수 두개, 만두 하나 시켰는데 배가 너무너무 불렀습니다. 김치얹어서 먹는 만두, 간장찍어먹는 만두 다~ 맛있어요! 주문하자마자 서빙해주셨고, 인당 칼국수를 시키면 리필도 되지만 필요없을 정도로 많아요.","['둘이서', '칼국수', '두', '개', '만두', '하나', '시켰는데', '배', '가', '너무', '너무', '불렀습니다', '김치', '얹어서', '먹는', '만두', '간장', '찍어', '먹는', '만두', '다', '맛있어요', '주문', '하', '자마자', '서빙', '해주셨고', '인당', '칼국수', '를', '시키면', '리필', '도', '되지만', '필요없을', '정도', '로', '많아요']",-0.758103240510346,-0.29
"💬 칼국수>>>>>>>만두>>>비빔국수칼국수가 가장 맛있고, 마지막에 밥 말아 먹을 때 너무 맛있어요 😋만두는 촉촉하고 고기가 도톰해 맛있고, 비빔국수는 흔한 맛이에요테이블 간격이 좁고 칸막이가 따로 없어서 염려 됐어요 🥲📍명동의 중심👥 남자친구랑📅 화요일 오후1시 (웨이팅 없음)⭐️ 4.0 - 주관적 별점","['칼국수', '만', '두', '비빔국수', '칼국수', '가', '가장', '맛있고', '마지막', '에', '밥', '말', '아', '먹을', '때', '너무', '맛있어요', '만두', '는', '촉촉하고', '고기', '가', '도톰해', '맛있고', '비빔국수', '는', '흔한', '맛', '이에요', '테이블', '간격', '이', '좁고', '칸막이', '가', '따로', '없어서', '염려', '됐어요', '명동', '의', '중심', '남자친구', '랑', '화요일', '오후', '1시', '웨이', '팅', '없음', '40', '주관', '적', '별', '점']",-8.725065587114472,-3.18
주문한지 3분도 안돼서 칼국수가 나와 놀랬는데 먹어보니 면이 다 퍼져있네요. 면을 미리 삶아놓는듯.. 국물은 맛있는데 면이 넘 푹 퍼져서 별로였어요. 전체적으로 모든 음식에 마늘맛이 강해요. 이놈의 미쉐린..,"['주문', '한지', '3분', '도', '안', '돼서', '칼국수', '가', '나와', '놀랬는데', '먹어', '보니', '면', '이', '다', '퍼져있네요', '면', '을', '미리', '삶아놓는듯', '국물', '은', '맛있는데', '면', '이', '넘', '푹', '퍼져서', '별로', '였어요', '전체', '적', '으로', '모든', '음식', '에', '마늘', '맛', '이', '강해요', '이', '놈', '의', '미쉐린']",-0.511720040145266,-0.19
기대하고 갔는데 별 5개중 3.5 드립니다칼국수에서는 특이하게 하얀짬뽕? 맛이 나더라구여~~~ 만두도 속이 꽉차있고 잘먹었습니다제 입맛에서는 살짝 짰어요 칼국수도 만두도!차조가 섞인 미니밥도 사람 수대로 주셔서 먹고 왔습니다ㅎㅎ여긴 마늘김치가 색다르고 맛있었어요!!,"['기대하고', '갔는데', '별', '5', '개중', '35', '드립니다', '칼국수', '에서는', '특이하게', '하얀', '짬뽕', '맛', '이', '나더라', '구', '여', '만두', '도', '속이', '꽉차있고', '잘', '먹었습니다', '제', '입맛', '에서는', '살짝', '짰어요', '칼국수', '도', '만두', '도', '차', '조', '가', '섞인', '미니', '밥', '도', '사람', '수', '대로', '주셔서', '먹고', '왔습니다', '여긴', '마늘', '김치', '가', '색다르고', '맛있었어요']",4.628738625007845,1.71
허허 원래 미쉐린가이든지 뭔지 남이 좋다고 등급 매긴 식당 잘 안믿는데 여긴 진짜 맛있네요~ 든든~한 양도 아주 만족스러워요. 일요일 12시 직전여 도착했을 때 백신패스 체크하느라 바깥에 줄이 좀 있는데 금방 빠지더라구요! 속에도 엄청 붐비긴 했어요. 주말에 드실 분들은 식사시간보다 살짝 서두르시는걸 추천드려요!! 후들후들한 아기 날개 만두와 칼국수면발...조만간 또 그리워질 것 같아요🥰,"['허허', '원래', '미쉐린', '가이든지', '뭔', '지', '남', '이', '좋다고', '등급', '매긴', '식당', '잘', '안', '믿는데', '여긴', '진짜', '맛있네요', '든든한', '양도', '아주', '만족스러워요', '일요일', '12시', '직전', '여', '도착', '했을', '때', '백신', '패스', '체크', '하느라', '바깥', '에', '줄이', '좀', '있는데', '금방', '빠지더라구요', '속', '에도', '엄청', '붐비긴', '했어요', '주말', '에', '드실', '분', '들', '은', '식사', '시간', '보다', '살짝', '서두르시는걸', '추천', '드려요', '후', '들', '후', '들', '한', '아기', '날개', '만두', '와', '칼국수', '면', '발', '조만간', '또', '그리워질', '것', '같아요']",6.720541246791853,2.34
"칼국수는 닭을 고아 우려낸 육수에 버섯, 양파, 호박을 고명으로 얹어 감칠맛 나는 육수를 선사한다. 길이를 가늠하기 어려울 정도로 긴 면 역시 쫄깃하고 탱탱해 목으로 넘기기 쉽다. 반면 비빔면은 조금 실망스러웠는데, 강한 양념맛이 텁텁했기 때문이다. 휴일에는 대기 손님으로 장사진을 이루는, 워낙 유명세를 치루는 식당이라 기대했지만 솔직히 크게 감동할만한 맛은 아니었다.","['칼국수', '는', '닭', '을', '고아', '우려', '낸', '육수', '에', '버섯', '양파', '호박', '을', '고명', '으로', '얹어', '감칠맛', '나', '는', '육수', '를', '선사', '한다', '길이', '를', '가늠', '하기', '어려울', '정도', '로', '긴', '면', '역시', '쫄깃', '하고', '탱탱해', '목', '으로', '넘기기', '쉽다', '반면', '비빔면', '은', '조금', '실망', '스러웠는데', '강한', '양념', '맛', '이', '텁텁했기', '때문', '이다', '휴일', '에는', '대기', '손님', '으로', '장사진', '을', '이루는', '워낙', '유명', '세', '를', '치루', '는', '식당', '이라', '기대했지만', '솔직히', '크게', '감동', '할만', '한', '맛', '은', '아니었다']",-24.518254303201726,-8.48
진짜 만두 맛집👍👍👍 만두 속이 꽉 차고 육즙이 한가득이라서 정말 맛있어요.칼국수는 닭 육수 맛이 진해서 전체적으로 자극적이고 좀 짜더라고요. 그래도 육수가 제대로라서 괜찮았어요.비빔은 확실히 매콤해서 매운거 못 드시는 분들은 비추. 양념장은 자극적인데 그냥그냥. 회전율은 정말 빨라서 앉아서 선결제하면 바로 음식이 나와서 급할 땐 괜찮더라고요.,"['진짜', '만두', '맛집', '만두', '속이', '꽉', '차고', '육즙', '이', '한', '가득', '이라서', '정말', '맛있어요', '칼국수', '는', '닭', '육수', '맛', '이', '진해서', '전체', '적', '으로', '자극', '적', '이고', '좀', '짜더라고요', '그래도', '육수', '가', '제대로', '라서', '괜찮았어요', '비빔', '은', '확실히', '매콤', '해서', '매운거', '못', '드시는', '분', '들', '은', '비추', '양념장', '은', '자극', '적', '인데', '그냥', '그냥', '회전', '율', '은', '정말', '빨', '라서', '앉아서', '선결', '제하', '면', '바로', '음식', '이', '나와서', '급할', '땐', '괜찮더라고요']",2.7816792635868923,0.98
"가끔 생각 나서 오게 되는 곳! 오픈에 맞춰 왔는데 사람들이 줄이…""","['가끔', '생각', '나서', '오게', '되는', '곳', '오픈', '에', '맞춰', '왔는데', '사람', '들', '이', '줄이']",1.4847782896207433,0.69
74,['74'],0.0,0.0
"""밤빵이 워낙 유명한 집이다. 빵 나오는 시간에 맞추지 못해 대신 이화주종 단팥빵과 명란바게트, 카페 바브카를 샀다. 좋은 재료로 구워낸 빵이어서 평균 이상의 맛을 선사하지만, 전반적으로 달고 짠 편이라 아쉽다. 명란바게트는 무척 딱딱했는데 의외로 당기는 매력이 있다.","['밤빵', '이', '워낙', '유명한', '집', '이다', '빵', '나오는', '시간', '에', '맞추지', '못', '해', '대신', '이화', '주종', '단팥빵', '과', '명란', '바게트', '카페', '바브카', '를', '샀다', '좋은', '재료', '로', '구워', '낸', '빵', '이어서', '평균', '이상', '의', '맛', '을', '선사', '하', '지만', '전반', '적', '으로', '달', '고', '짠', '편이', '라', '아쉽다', '명란', '바게트', '는', '무척', '딱딱했는데', '의외로', '당기는', '매력', '이', '있다']",-8.321994489777465,-3.01
"맛잇더요 ㅎ 그치만 8,800원이니 맛있어야지 싶은 그런 맛있음 ^ㅡㅠ ..?? ㅋㅋㅋ ㅠ 홀케이크눈 넘 예뿌던데 ㅠ 기념일 만들어서 사고 싶긴 했습니다 ㅎ","['맛', '잇더요', '그치만', '8800원', '이니', '맛있어야지', '싶은', '그런', '맛있음', '홀', '케이크', '눈', '넘', '예', '뿌', '던데', '기념일', '만들어서', '사고', '싶긴', '했습니다']",1.8890579438783768,0.81
소문듣고 혹시나하고 선주문하고 찾아온 아이명불허전묵직하면서 부드럽고 인펙트있는 맛이 황홀하다가격이 무겁지만 그래도 다시찾을 맛,"['소문', '듣고', '혹', '시나', '하고', '선', '주문', '하고', '찾아온', '아이', '명불허전', '묵직하면서', '부드럽고', '인펙트있는', '맛', '이', '황홀하다', '가격', '이', '무겁지만', '그래도', '다시', '찾을', '맛']",4.810752091579289,2.02
이화주 좋아요💛,"['이', '화주', '좋아요']",0.2455134615776977,0.17
"맘모스 크기 어마어마하고 견과류는 호두분태, 아몬드슬라이스 많이 들어있어 씹는 맛이 고소하네요.","['맘모스', '크기', '어마어마하고', '견과류', '는', '호두', '분', '태', '아몬드', '슬', '라이스', '많이', '들어있어', '씹는', '맛', '이', '고소하네요']",-1.9627200074431308,-0.88
단팥빵 맛있어요 엄청 특별하다 양이 많다 이런건 아니지만 술빵먹는 특색이 있네요,"['단팥빵', '맛있어요', '엄청', '특별하다', '양', '이', '많다', '이런건', '아니지만', '술빵', '먹는', '특색', '이', '있네요']",5.156557978218695,2.4
딸기케익 선물용으로샀는데 맛있어요. 근데 매장에서 벌레한마리를봤는데..,"['딸기', '케익', '선물', '용', '으로', '샀는데', '맛있어요', '근데', '매장', '에서', '벌레', '한', '마리', '를', '봤는데']",-0.49102966006267645,-0.23
밤빵이 최고다. 오늘은 예약을 못해서...;;,"['밤빵', '이', '최고다', '오늘', '은', '예약', '을', '못', '해서']",-0.6636418120516336,-0.34
딸기롤 맛나요딸기롤은먹어보면딸기는 막상 적은데딸기맛은 많이 나요크림이 아주 맛있어요조각딸기 케이크도 맛난데전 롤케이크가 더 좋아요점심 지나서 가면 매진이에요가톨릭회관 안에서광장동 가온에서곰치국수 먹고르빵에서 조각케이크 사서전광렬커피 가서 커피랑 먹는 코스 좋아요혹시 강동구 사시는 분들은브*드1983우유롤 사서 딸기 추가해 드셔보세요같은 맛이에요,"['딸기', '롤', '맛', '나', '요', '딸기', '롤', '은', '먹어', '보면', '딸기', '는', '막상', '적은데', '딸기', '맛', '은', '많이', '나', '요', '크림', '이', '아주', '맛있어요', '조각', '딸기', '케이크', '도', '맛', '난데전', '롤케이크', '가', '더', '좋아요', '점심', '지나서', '가면', '매진', '이에요', '가톨릭', '회관', '안', '에서', '광장동', '가온', '에서', '곰치', '국수', '먹', '고르', '빵', '에서', '조각', '케이크', '사서', '전광렬', '커피', '가서', '커피', '랑', '먹는', '코스', '좋아요', '혹시', '강동구', '사시', '는', '분', '들', '은', '브드', '1983', '우유', '롤', '사서', '딸기', '추가', '해', '드셔', '보세요', '같은', '맛', '이에요']",-4.2896365984740825,-1.47
